registro_id,uf,sindicato,categoria,ano,campo,valor_atual,status_atual,origem,fonte,fonte_textual,data_extracao,observacao,opcoes_identificadas,prioridade_revisao,acao_sugerida,decisao_sugerida,decisao_final,valor_revisado,observacao_revisor,revisor,data_revisao
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,"Cláusula localizada, mas valor/percentual não pôde ser identificado automaticamente",,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PB-SINTTEL-2025,PB,Sinttel PB,Telecomunicações,2025,jornada,44.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA - JORNADA DE TRABALHO/ PAUSAS Parágrafo primeiro - Fica garantida a jornada de trabalho 36h00min (trinta e seis horas) semanal para empregados que exercem as funções de atendente, operador, técnicos e analistas, em conformidade com a NR 17 em seu anexo II, da portaria 3214/78 do Ministério do Trabalho e Emprego e Art. 229 da CLT. Parágrafo segundo – De acordo com a NR 17 em seu anexo II, 5.7, “com o fim de permitir a satisfação das necessidades fisiológicas, as empresas devem permitir que os operadores saiam de seus postos de trabalho a qualquer momento da jornada, sem reperc…",2026-06-15,"Múltiplas jornadas identificadas: 44.0, 40.0h/sem; Horas diárias não calculadas: regime não identificável","[""44h/semana"", ""40h/semana""]",média,validar,validar,validar,44.0,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,piso_salarial,1602.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - DOS PISOS SALARIAIS Ficam estabelecidos pisos salariais a vigorarem a partir de 1º de setembro de 2025, durante o prazo de vigência desta Convenção Coletiva, ALÍNEA DESCRIÇÃO REMUNERAÇÃO R$ 1.602,00 (hum mil e seiscentos e a Contínuos, copeiros, vigia e assemelhados dois reais) R$ 1.602,00 (hum mil e seiscentos e b Demais empregados na área administrativa dois reais) Digitadores e/ou operadores de equipamento de entrada e transmissão de dados; operadores e/ou técnicos de operação e R$ 1.918,00 (hum mil e novecentos e c monitoração de computadores; auxiliares, assistentes e/…",2026-06-15,,,média,validar,validar,validar,1602.0,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,plr,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA QUARTA - PARTICIPAÇÃO NOS LUCROS E RESULTADOS As empresas poderão fixar, em aditamento a presente Convenção, os critérios relativos à Participação nos Lucros e Resultados, a se empregados, de forma a cumprir o disposto no art. 7º, inciso XI, da Constituição Federal e a Lei nº 10.101, de 30/11/2000, a ser instituído trabalho ou comissão formada pelos próprios empregados e empresários, com a participação de representante do sindicato laboral, que dev ser convidado a integrar a mesma, pelo menos 15 (quinze) dias antes da primeira reunião, sob pena de nulidade de todo o processo, o…",2026-06-15,Cláusula de PLR encontrada; valor/regra específica requer revisão,,média,validar,validar,validar,,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,"Cláusula localizada, mas valor/percentual não pôde ser identificado automaticamente",,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PE-SINDPD-2025,PE,Sindpd PE,Tecnologia da Informação,2025,jornada,40.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA QUADRAGÉSIMA TERCEIRA - JORNADA DE TRABALHO Fica ajustado que as jornadas normais de trabalho dos empregados em processamento de dados serão: a) Digitadores e/ou operador de equipamento de entrada e transmissão de dados, operadores e/ou técnicos de operação e monitoraçã mainframe etc.) e auxiliares e/ou assistentes de informática ou de tecnologia da informação, quando do desempenho de atividades semel e/ou operador de equipamento de entrada e transmissão de dados e operadores e/ou técnicos de operação e monitoração (microcomputado (trinta) horas semanais; b) Demais empregados, inclusi…",2026-06-15,Horas diárias não calculadas: regime não identificável,"[""40h/semana""]",média,validar,validar,validar,40.0,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PI-SINDPD-2025,PI,Sindpd PI,Tecnologia da Informação,2025,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINDASPP-2025,PR,Sindaspp PR,Processamento de Dados,2025,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,piso_salarial,1373.44,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Fica assegurado para os empregados abrangidos por este Acordo Coletivo de Trabalho, o piso salarial de R$ 1.373,44 (Hum mil trezentos e setenta e três reais e quarenta e quatro centavos) para jornada de 6h e o piso salarial de R$ 1.675,29 (Hum mil seiscentos e setenta e cinco reais e vinte e nove centavos) para jornada de 8h. Para casos de proporcionalidade, será considerado o piso salarial da jornada de 8h. REAJUSTES/CORREÇÕES SALARIAIS",2026-06-15,,,média,validar,validar,validar,1373.44,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,adicional_noturno,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA SEXTA - ADICIONAL NOTURNO O adicional noturno, devido a quem laborar neste horário, será de 30% (trinta por cento). AUXÍLIO ALIMENTAÇÃO",2026-06-15,,,média,validar,validar,validar,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de hora extra não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,sobreaviso,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA OITAVA - PLANTÃO DE SOBREAVISO Somente aos empregados que ficarem à disposição da Empresa, nos períodos fora da jornada normal de trabalho, será assegurado o pagamento de 1/3 (um terço) do salário normal, nos termos da Súmula 229 do TST. RELAÇÕES SINDICAIS CONTRIBUIÇÕES SINDICAIS",2026-06-15,,,média,validar,validar,validar,,,,
REG-PR-SINTIPAR-2025,PR,Sintipar PR,Tecnologia da Informação,2025,jornada,40.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA PRIMEIRA - JORNADA DE TRABALHO A jornada de trabalho para os trabalhadores será de 40 (quarenta) horas semanais, as quais deverão ser executadas em 8 (oito) horas diárias de segunda a sexta. Parágrafo Único - Para o caso de horas excedentes às 40 horas semanais, poderão as mesmas serem compensadas mediante celebração de Acordo de Banco de Horas. PRORROGAÇÃO/REDUÇÃO DE JORNADA",2026-06-15,Horas diárias não calculadas: regime não identificável,"[""40h/semana""]",média,validar,validar,validar,40.0,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,piso_salarial,1518.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - SALÁRIO NORMATIVO E CONDIÇÕES SALARIAIS O piso salarial dos empregados sujeitos a jornada de trabalho de 180 horas, será de R$1.518,00 (mil, quinhentos e dezoito reais)a partir do dia 1º de janeiro de 2025. Para as demais atividades cuja jornada seja de 44 (quarenta e quatro) horas semanais, e 220 horas mensais, o piso mínimo será de R$1.590,40 (mil, quinhentos e noventa reais e quarenta centavos) a partir de 1º de janeiro de 2025. PARÁGRAFO PRIMEIRO: As empresas que não concederam o reajuste em janeiro, poderão pagar o retroativo até a folha de pagamentos de abril/2025. PA…",2026-06-15,,,média,validar,validar,validar,1518.0,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,adicional_noturno,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA - ADICIONAL NOTURNO O adicional noturno será remunerado com o acréscimo de 20% (vinte por cento) sobre o valor da hora de trabalho, entre as 22h00min e 5h00min da manhã, considerando-se a hora noturna com duração de 52 minutos e 30 segundos. COMISSÕES",2026-06-15,,,média,validar,validar,validar,,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,auxilio_alimentacao,11.4,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEGUNDA - AUXÍLIO REFEIÇÃO As empresas fornecerão aos trabalhadores que estiverem no exercício de suas atividades regulares, e para os dias efetivamente trabalhados vale-refeição ou alimentação por mês, nos seguintes valores faciais: a) As empresas fornecerão, a partir de 01 de janeiro de 2025, o mencionado benefício com valor facial mínimo R$11,40 (onze reais e quarenta centavos), passando para R$11,67 (onze reais e sessenta e sete centavos) a partir de 01 de maio de 2025, passando para R$11,94 (onze reais e noventa e quatro centavos) a partir de 01 de outubro de 2025, para os…",2026-06-15,,,média,validar,validar,validar,11.4,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA NONA - HORAS EXTRAS As horas extras serão remuneradas com o acréscimo de 50% (cinquenta por cento) sobre o valor da hora normal. As horas extras prestadas em dias de repouso, feriados ou dias já compensados, desde que o respectivo descanso não seja concedido em outros dias, serão pagas em dobro, além da remuneração desses dias, já incluídas no salário. ADICIONAL NOTURNO",2026-06-15,,,média,validar,validar,validar,,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-PR-SINTTEL-2025,PR,Sinttel PR,Telecomunicações,2025,jornada,36.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA VIGÉSIMA PRIMEIRA - JORNADA DE TRABALHO A duração da jornada diária efetiva de trabalho dos trabalhadores de operadores de mesas telefônicas e telefonistas em geral, trabalhadores em postos de serviços de telefonia, televendas, disk serviços, tele recados, tele chamadas, tele cobrança via tele atendimento e call centers, telemarketing receptivos e ativos, oferecem serviços e produtos, realizam pesquisas, fazem serviços de cobranças e cadastramento de clientes, sempre via tele atendimento, seguindo roteiros e scripts planejados e controlados para captar, reter ou recuperar clientes seg…",2026-06-15,"Múltiplas jornadas identificadas: 36.0, 20.0h/sem","[""36h/semana"", ""20h/semana""]",média,validar,validar,validar,36.0,,,
REG-RJ-SINDITOB-2025,RJ,Sindtob RJ,Telecomunicações,2025,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de piso salarial não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-RJ-SINDITOB-2025,RJ,Sindtob RJ,Telecomunicações,2025,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
REG-RJ-SINDITOB-2025,RJ,Sindtob RJ,Telecomunicações,2025,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
